Image Name,Absorbance_0.00,Absorbance_0.10,Absorbance_0.21,Absorbance_0.31,Absorbance_0.42,Absorbance_0.52,Absorbance_0.63,Absorbance_0.73,Absorbance_0.84,Absorbance_0.94,Absorbance_1.05,Absorbance_1.15,Absorbance_1.26,Absorbance_1.36,Absorbance_1.47
blob_L_row_070.png,0.022147015083052345,0.030238002278939816,0.054436597,0.095335817,0.085247811,0.10467986982144069,0.1677918082106725,0.23715487923720482,0.3153107015309182,0.4035583920081584,0.49870676562953786,0.5886808748001369,0.6784262974795049,0.7596740240741812,0.6195263602092934
blob_L_row_075.png,0.021681485468426142,0.021831164750518824,0.022310027,0.023399831,0.051715638,0.025414138097447723,0.026980757,0.029116052,0.031966903,0.035914243,0.041265362,0.047479406708558373,0.052600381,0.051839531,0.032274887
blob_L_row_080.png,0.022035779,0.022168963781006124,0.022591306851446804,0.023527224,0.053842323695619296,0.025710154435988283,0.027191806670735407,0.029248701354219406,0.032016988185234525,0.035870834,0.041119398,0.047262107387471615,0.052406767145558725,0.051723967,0.032336976988976515
blob_L_row_085.png,0.021920954,0.022409697424179788,0.023987643664702563,0.027600679,0.090015658,0.030277609348333706,0.034000806,0.038647992923649774,0.044490759,0.052126122238985904,0.062060976732788764,0.073248572,0.082464106,0.084518118,0.056260683
blob_L_row_090.png,0.081246105,0.081670198,0.082935269,0.085167293,0.13872570812049664,0.080484302,0.084682442,0.089618598,0.09613163,0.10527566345710622,0.1172447951802534,0.12972509093856133,0.14431878631954453,0.15202244663062914,0.1007113174189935
blob_L_row_095.png,0.021240874515970076,0.021454239295290615,0.022146261,0.023785467298454745,0.047676719,0.025439,0.027396600067466553,0.029941661,0.033258019,0.037751734040709306,0.043727112,0.050505504451922964,0.055892329,0.054911407348833666,0.033770457
blob_L_row_100.png,0.21034788876160346,0.21732151301371622,0.24041940163935024,0.2990969122778676,0.2943509521951623,0.29052380034037845,0.3167435714245843,0.34247271272745405,0.36955986823737946,0.40086641293880415,0.4370913645109987,0.4690786735215032,0.47589999445514214,0.42423612017990636,0.2362933148475565
blob_L_row_105.png,0.054710151,0.055552505,0.058039073404617614,0.060616653,0.28245469469831885,0.11172240125499343,0.12429436389898786,0.14300197620424906,0.16702039561725768,0.1977855511253195,0.23587027302307356,0.2778097592223719,0.32610964539336823,0.36288406446727567,0.27073579108340945
blob_L_row_110.png,0.022246962077697507,0.022388136995987712,0.022837946404540687,0.023859227,0.058932602,0.026159053,0.027656359210220183,0.029765525150883907,0.032609424,0.036563519,0.041937774,0.048230072,0.053543109,0.052925597,0.033151191770443234
blob_L_row_115.png,0.021771472505303317,0.021919476,0.022392979,0.023470674,0.052262765678328826,0.025516643,0.02707456,0.029207971081151023,0.032060246199516466,0.036013611675969164,0.041374473634379856,0.047597554,0.052724032081451676,0.051956982,0.032357067
blob_L_row_120.png,0.025032434609639054,0.026562789,0.031366566,0.040927318267361075,0.22144253686550694,0.04529803,0.060074761,0.076813854,0.096829554,0.12165135790925156,0.15223463375943025,0.18589968428445544,0.22085648161687182,0.2565117901640017,0.22015707375873275
blob_L_row_125.png,0.022406680389956333,0.027151744,0.042359297,0.075116579,0.096539718,0.073720711,0.10664737719934289,0.14249794618001932,0.18303437216665633,0.23051721281781276,0.28541684118557176,0.3398034137676026,0.3838627671053825,0.40389280325746096,0.28419019543733665
blob_L_row_130.png,0.021359009012223512,0.021752779935200726,0.023048687976901162,0.026228966879596794,0.046363364,0.027011959763258302,0.030205636710428536,0.034070159,0.038892715,0.045178584,0.053260049912785545,0.06208849,0.068945773,0.067930987,0.041280196173757056
blob_L_row_135.png,0.4030979947169232,0.3989814653736053,0.3850231623672812,0.35769064975963744,0.2966492723037677,0.2677560962825335,0.2143944019865949,0.16422837103315424,0.12412190275150865,0.096963682,0.082965505,0.080336665,0.08647768,0.099641908,0.090367703
blob_L_row_140.png,0.03465008,0.035203185291572694,0.036989099,0.041349297,0.070993122,0.048386846,0.051972781692353996,0.056925884,0.063407355,0.072146935,0.083820015,0.096978765,0.10481470801668293,0.098015989,0.057378757
blob_L_row_145.png,0.032778620772158026,0.034103669,0.038449213665570164,0.049335878,0.071693106,0.041814388259895564,0.051138476326873586,0.061327156,0.073322415,0.088026064,0.1056045737883894,0.12336539704385044,0.13875001713554821,0.14026043020401777,0.085533228
blob_L_row_150.png,0.022166039774923665,0.022306696,0.022753883,0.023757165679814656,0.055392134,0.026014787,0.027543901409224556,0.029666066719217395,0.032514097630991015,0.03647233,0.041860632,0.048161919,0.053427126567360546,0.052724248,0.032941534258435344
blob_L_row_155.png,0.050467276,0.050133237,0.049256685412830625,0.048410874,0.23057907007627612,0.044523201,0.043931783,0.044218856,0.045667695818649136,0.048806808,0.054017471,0.060811938,0.067906043,0.070651745,0.049516064
blob_L_row_160.png,0.040103953,0.040105296,0.040142731135830764,0.04051682,0.49555558373388203,0.046578589432525866,0.047171305,0.04921284,0.052486163239573495,0.057455573678080046,0.064591346,0.07390569,0.085225609,0.090375658,0.064533863
blob_L_row_165.png,0.065433412,0.065318345,0.065040211,0.063688202,0.47485962684108673,0.077293714,0.081116477,0.087099231,0.095407821,0.10704456248570636,0.12274122346947171,0.142897842,0.17241653253548925,0.20213834292851238,0.17838708394471606
blob_L_row_170.png,0.024766276452927394,0.025181621417609473,0.026495560379104936,0.029238241,0.49235187222180476,0.032003127,0.035802840228048444,0.040486075993842574,0.046416251,0.054293734,0.06470158,0.076834674,0.088909908,0.098413889,0.077190176
blob_L_row_175.png,0.056782272,0.056508774,0.055640872229037165,0.054047922,0.14314646894467753,0.053734885,0.053717324,0.054502967392375874,0.056388935,0.059955402,0.065572991,0.072753386,0.080574446,0.081407605,0.053442179
blob_L_row_180.png,0.022103156560271238,0.023200016674682078,0.026646425,0.033564224718040415,0.26364869362020266,0.040194548,0.049724593,0.061050663388783566,0.074890338,0.092462711,0.11490580435958277,0.14055422761181027,0.16561795237597046,0.19144682216449113,0.16877514469375268
blob_L_row_185.png,0.024075699766299058,0.024170545684802227,0.024457020924171964,0.025003562451038918,0.070439345,0.028129236,0.029463539,0.031442313,0.034174913,0.038057714,0.043426184375845035,0.049863892169550776,0.055600073684307694,0.055254668,0.035132364
blob_L_row_190.png,0.029394363610597104,0.029545708,0.030005524137581726,0.030887705466406304,0.11655009519012022,0.035632038,0.037450733896325576,0.040179166,0.04391197,0.049148469890887565,0.056357765,0.065032714,0.072808606,0.07366795,0.048922744
blob_L_row_195.png,0.029774536784681706,0.030347548,0.032154831446684455,0.036076210172570095,0.074394133,0.035958279,0.040796238,0.046311362,0.053090369706582194,0.061852542653699084,0.072902839,0.084777252,0.095885225,0.098658223,0.063088942
blob_L_row_200.png,0.036199002,0.036139801196860555,0.035854271,0.034692214,0.2780810416306043,0.044419654,0.045508078,0.04791848,0.051458186,0.056620529,0.063937926,0.073551978,0.084727488,0.087507354,0.05992441
blob_L_row_205.png,0.051328821,0.056116411,0.069564209,0.089950087,0.1054791764831447,0.10912939116898691,0.13654070376956068,0.16369955406007142,0.19357857048074578,0.2288946869424043,0.270815609,0.3156478834962929,0.36467396770785127,0.42971995223760096,0.41684110741031144
blob_L_row_210.png,0.077184591,0.077818296,0.079823133,0.083313107,0.2747136255399677,0.10852590825008256,0.11402047149027503,0.12353815030896242,0.1365534537748844,0.15458457542475013,0.1791765492691863,0.21040039030264737,0.2504641769765244,0.3020012767453874,0.32342722096578697
blob_L_row_215.png,0.03575044,0.036333279746810054,0.038165551,0.041637720570583736,0.3434571191632565,0.048100600105199696,0.053687216,0.060441462038526766,0.068831048,0.079797986,0.094103595,0.11063511947809793,0.12732664950215855,0.14020290947172337,0.10900882216063337
blob_L_row_220.png,0.2930281705208998,0.29362329277319565,0.2901700358765471,0.275285315,0.5077704871307096,0.28709468995079124,0.2705015826901293,0.26133689561782947,0.26102419,0.2724339348031469,0.296425492,0.3314567848131014,0.3840981655638245,0.42371909084313314,0.32104608015929953
blob_L_row_225.png,0.05776537,0.057324649058445046,0.055648779,0.050581787,0.7904755787247557,0.075351077,0.075831542,0.079129516,0.084465198,0.092324203,0.10331322795368975,0.11901410477819982,0.14359596610908643,0.15728617349325325,0.11935672492248929
blob_L_row_230.png,0.021390223735589353,0.021923485,0.023679647506037103,0.027996624,0.06464825,0.028463577015508505,0.032412669,0.037133443,0.042957316,0.050474090917265804,0.060068123470618726,0.070511333,0.078909255,0.079518628,0.050213360507281604
blob_L_row_235.png,0.040575707,0.040501597,0.040310965,0.040137734,0.1298698322438323,0.040374824,0.040939464,0.042181014,0.044381698,0.048071274,0.053632974,0.060561703,0.067458003,0.068970198,0.046332017
blob_L_row_240.png,0.051583233,0.051359159,0.050436632942326615,0.047222241,0.3276344309539467,0.071020829,0.071922977,0.075658534,0.081306066,0.0893717,0.10051078571234733,0.11548816136058952,0.1348821318982514,0.13706480155579331,0.088365432
blob_L_row_245.png,0.025378237541761158,0.029414430770392196,0.042779112721518006,0.0769897,0.060904856,0.067665357,0.090318793,0.1157984464432276,0.14536383381929785,0.18069671308554114,0.22213010763359756,0.26247994878639835,0.288099804,0.2804573688209281,0.16853747959037887
blob_L_row_250.png,0.021660924,0.021817865018249002,0.022320866553649506,0.023471707969137588,0.051246537,0.025451703,0.02706397,0.029245568801414285,0.032148073784158585,0.036161481,0.041603006,0.047910432,0.053080405,0.052285721,0.032493519
blob_L_row_255.png,0.026639210664030476,0.026814847152172982,0.027365684553956302,0.028494066774601687,0.14472835814214197,0.030814044767895142,0.032889705,0.03564249,0.039315745,0.044430234527854426,0.051411196782574296,0.059693199,0.06766151,0.071061259,0.050174533755573104
blob_L_row_260.png,0.024215761293955914,0.034674466,0.066340535,0.13197550769216948,0.054771830794603765,0.097765028,0.14973188170350463,0.20484577667191703,0.2656818533634446,0.33371520255000076,0.4058864034901717,0.467456581,0.5100455368077529,0.508342298,0.3148900355523606
blob_L_row_265.png,0.026926989,0.027376312310810794,0.028775395,0.031544676,0.221815332,0.037937774,0.041949269817417936,0.047081555,0.053589871,0.062229489,0.073729053,0.087274519,0.099268927,0.10501567834970675,0.077453012
blob_L_row_270.png,0.026091533073689305,0.026926933,0.029610178074480336,0.035460824,0.6776455369149136,0.046542909513067145,0.05184254,0.059399704891641716,0.069193669,0.082152046,0.099287791,0.1195321465956444,0.1385497647365045,0.15295769248718216,0.12359557655568866
blob_L_row_275.png,0.061091208199678684,0.060835077,0.060158493,0.058942372,0.5303510069885102,0.062936083,0.063459058,0.065488133,0.069239728,0.075549628,0.085153116,0.097849247,0.11272136140772271,0.12126601917336377,0.091236846
blob_L_row_280.png,0.029477139673325683,0.029576172,0.029851244563913967,0.030243558357241563,0.098219015,0.035600017,0.037264135,0.039904235,0.043541242,0.04860641,0.055499954679508724,0.063928438,0.072288587,0.071963704,0.045377776
blob_L_row_285.png,0.025441964415722627,0.031689259298099355,0.051290392665262884,0.090282681,0.091682468,0.083133434,0.12752592339637978,0.17528082558469393,0.22902319696144363,0.29063730562868667,0.3590979175154248,0.42445703821276576,0.4836111716357656,0.5216929606901809,0.3824184069166786
blob_L_row_290.png,0.021803172,0.021953735,0.022435734223887116,0.023536605937355935,0.052885237,0.025575122,0.027146813166210856,0.029294966,0.032163807,0.036132572,0.041515639,0.047788147809695924,0.052993195011054685,0.052257126,0.032541329
blob_L_row_295.png,0.046815018167141044,0.048482626,0.053648816,0.064288767,0.29895453792957083,0.058920197,0.074100377,0.090608011,0.11019653923098534,0.13457591969469146,0.16457474164855085,0.1972459906046215,0.23376980143584034,0.27114252805075106,0.22432785002559308
blob_L_row_300.png,0.026322343767696297,0.026552194,0.027271317163194028,0.028717860564335226,0.21835815857001534,0.032712028,0.035296267186667035,0.038826611462290064,0.043490478550023755,0.049853357,0.058421840331799244,0.068640491,0.078677785,0.083573603,0.060147049
blob_L_row_305.png,0.093549507,0.093279257,0.092246336,0.089287904,0.24196677845848127,0.089253964,0.089186083,0.090192546,0.092799638,0.097839739,0.10562016813418146,0.11553480454959714,0.12985342372718428,0.13720314891274035,0.095176645
blob_L_row_310.png,0.021526648128836236,0.022109317,0.024014178,0.028645971679830448,0.039971643,0.028920858851593456,0.033392118490531884,0.038636039,0.045032728796517874,0.053125707028557984,0.063235777,0.073972565,0.081984837,0.080135649,0.047687822
blob_L_row_315.png,0.022534698134742553,0.023122118104850577,0.024980968,0.028835921,0.2009799610494095,0.033048818,0.038136019238377526,0.04427188,0.051824158,0.061538476,0.07411772,0.088482312,0.10135545788334538,0.10917295331913894,0.081337203
blob_L_row_320.png,0.026606063721275393,0.026664104852473332,0.026820833,0.027030569,0.11097020655698424,0.031578924532328356,0.032789728,0.034819813075323176,0.037683904,0.041782131,0.047487759,0.054558305,0.061516257,0.061835311,0.040017148
blob_L_row_325.png,0.032481639,0.032670695,0.033468829135118984,0.03624613,0.16579357302528733,0.032492536,0.03522844,0.039474461,0.045698348,0.054605745,0.066766016,0.081075612,0.094615139,0.10229125585627877,0.073170656
blob_L_row_330.png,0.021493272,0.021677325874431726,0.022271117821890417,0.023659621007907937,0.050209806,0.025489773,0.027257548473498587,0.029611599817191882,0.032710974,0.036947369,0.042637416,0.049178487910302604,0.054485932,0.053636552828848764,0.033184237826838076
blob_L_row_335.png,0.022529710440495957,0.022871745529291814,0.023954944964453665,0.026200011103259258,0.10136727228325283,0.028875311570636306,0.032172616,0.036180453369526806,0.041250522,0.048014646920027555,0.056984503874377264,0.067247441,0.076340565,0.080966334,0.058041691
blob_L_row_340.png,0.036769349589481734,0.037364877,0.039508662,0.045328171,0.3794351127088103,0.044537931061557345,0.048250127,0.053542486,0.060757436,0.07079128,0.084398983,0.10006200390794442,0.11311902435387994,0.12075864559383123,0.089161024
blob_L_row_345.png,0.022065009138152607,0.023076396782862395,0.026332943,0.033800282,0.076287647,0.036242647,0.043184559,0.051509026,0.061692598396343806,0.074566913,0.09076845,0.10844646777471394,0.12273690281748734,0.12546307069896537,0.08176795
blob_L_row_350.png,0.02137186,0.021600585386934358,0.022340710332105405,0.024079230988271565,0.046844759,0.026032904,0.028090056018836174,0.030767840524137884,0.034245656,0.038942576,0.045189987,0.052282895330318505,0.05779694,0.056594208774880805,0.034690288
blob_L_row_355.png,0.021313612629997824,0.023298255,0.029957643,0.047548609755670136,0.048847094569143844,0.039662152422957724,0.051797349,0.065269298,0.081032587,0.10018087829245143,0.12301235624405604,0.1455813096804221,0.1611084503363217,0.15831682493413804,0.093868198
blob_L_row_360.png,0.067362699,0.066986642,0.06594326,0.064647963,0.4340307311996752,0.066802149,0.065760197,0.066597419,0.069245294,0.074383963,0.082630739,0.093697079,0.10652555623006194,0.11239197403721175,0.080132205
blob_L_row_365.png,0.1190998707398332,0.11924101754740622,0.12004731955619972,0.12621531083130277,0.5188568609640275,0.09698707,0.10367402492360944,0.11190719107736735,0.12398148217123833,0.14190420589173913,0.16664825735557384,0.19479312463703535,0.2229436481658191,0.2536746786717167,0.21156676733244642
blob_L_row_370.png,0.022062917721354016,0.022379296644828385,0.023413202710822523,0.025938077,0.060008143827792175,0.027525177392979685,0.030083688,0.033347900552006475,0.037529993,0.04309943,0.050402616,0.058599367,0.065257559,0.064724968,0.040112824776987396
blob_L_row_375.png,0.020800574744570074,0.025792113814394092,0.042424955578293816,0.086279244,0.036619540265672455,0.060560246,0.087115341,0.11567709668215426,0.14801912930347264,0.18561956955564177,0.22780086908350095,0.2651522219921102,0.2857994235262633,0.2751632608853786,0.15815768707512762
blob_L_row_380.png,0.027595125639721742,0.027894999719227195,0.028844111,0.031129308151883937,0.11147018397144058,0.034015428,0.036787159,0.040515945699563134,0.045312654,0.051667746,0.059868674,0.069003294,0.077997247,0.079722296,0.050355576
blob_L_row_385.png,0.020965401,0.022072558349836107,0.025755672,0.035315847,0.042778403,0.033932311,0.040891384,0.048920171,0.058574108,0.070604831,0.085392353,0.1005739658589822,0.1104982495539909,0.10666387226453576,0.062446568
blob_L_row_390.png,0.026132181407535336,0.026293171,0.026831306,0.028094259,0.099145592,0.031000932026426727,0.033245362,0.036366876,0.040520034,0.046168912,0.053664740865502825,0.062434549,0.070951125,0.072276425,0.046596913
blob_L_row_395.png,0.021463672909850146,0.021658443247190982,0.022288525,0.023776700250206673,0.051121734,0.025582936555975416,0.027403286484327886,0.029815646,0.032985697,0.037317073,0.043118637846619005,0.049744670369486495,0.055075811,0.054212663,0.033540275
blob_L_row_400.png,0.022846849861832132,0.033543759,0.065960924,0.12285339864994543,0.080243939,0.10259448890287012,0.17226385886382906,0.24774494704137218,0.3312600754682198,0.42328987824091835,0.5183512987257136,0.6007576644274034,0.6748088790484777,0.7157328571424951,0.5044269893690009
blob_L_row_405.png,0.030682004,0.045096646329763054,0.087642999,0.15459427352143001,0.082641657,0.1571808450337367,0.2436626436415534,0.3361698306666486,0.4353760182483474,0.5406162388099864,0.6442516159566297,0.7275705429432119,0.7867115447984493,0.7855207316853806,0.5064316675324851
blob_L_row_410.png,0.037345029,0.047215103997209094,0.080418006,0.1686883700343564,0.11570831521835986,0.1002304208127709,0.13782164023276863,0.1793489712795897,0.2262360342232243,0.28025007507521654,0.3398260942788767,0.3907864298524434,0.4187761944087883,0.40744893960495493,0.24165404630696233
blob_L_row_415.png,0.021671902227829838,0.023426440678772212,0.028822527566752507,0.03917453,0.14330365189322516,0.048794477,0.063585616,0.080649917,0.10112709021856943,0.12662067587328274,0.15838313696422762,0.1939026016015883,0.22788765290133597,0.2552644802955509,0.20724288595015472
blob_L_row_420.png,0.2724025701442283,0.26853354110558936,0.2580654462576014,0.23549264989479832,0.6512232809715213,0.21195807815837253,0.19553042635661894,0.18230655809635024,0.17244733264897036,0.16671637123330496,0.16491082111037564,0.17015595009978984,0.20152232230371622,0.22748178277046657,0.16798222734615884
blob_L_row_425.png,0.038312476357665444,0.038347134,0.038495011919055244,0.039334784642975844,0.2219493680911364,0.037535568,0.038333816,0.039824723,0.042319784,0.04636669,0.052353021,0.0597008,0.067141611,0.070503987,0.049531821
blob_L_row_430.png,0.1464654024435132,0.14487492084603099,0.13925379113256864,0.12473878520098118,0.7637037533322242,0.14686556422626326,0.14083800933852447,0.13791341970702825,0.13717083447086134,0.13912765059270576,0.14427434823531504,0.1562028465715562,0.18822808045010975,0.20608884299084446,0.1512282707904073
blob_L_row_435.png,0.048361986,0.048211605,0.04775658,0.046988757,0.13520952006661482,0.046365848,0.046600538,0.047479327,0.049373985969231766,0.052866312521797486,0.058349012,0.065326567,0.072618865,0.074567882,0.050965081
blob_L_row_440.png,0.042936809390785764,0.043945398839906294,0.047035823,0.053035769,0.3101460838905743,0.067807379,0.075899503,0.086796731,0.10077371317329371,0.11912406168792718,0.1427707481806117,0.17070840712437346,0.20634996800939895,0.24826782847345372,0.23152378057324732
blob_L_row_445.png,0.19894970433782241,0.19489517202627338,0.18237112727891955,0.15813109191704958,0.7213779226315953,0.15530281563451365,0.14182687964503046,0.1323613296017525,0.12600205775299442,0.12284185651861014,0.12310756505909286,0.13121546844125404,0.1633929799730303,0.1893501044213759,0.15479615000628014
blob_L_row_450.png,0.023378229104585212,0.023873936581459355,0.02550932,0.029480511,0.083324032,0.03195097,0.035698319639169994,0.040442006,0.046436272,0.054269636,0.064426312,0.075744087,0.084631859,0.085397144,0.055199022465243115
blob_L_row_455.png,0.022082567005717556,0.022705501,0.024768261326815092,0.029941235,0.051611499,0.030238325367482548,0.034943047,0.040548901,0.047416419777890684,0.056122486,0.067021439,0.078635224,0.087530296,0.086406785,0.052203604
blob_L_row_460.png,0.021575772,0.022724274,0.026313135248419644,0.033357931740767066,0.22469805866540005,0.041812367,0.051758241,0.063494615,0.077635211,0.095335964,0.11769623419558198,0.14308467583433399,0.16710861653578943,0.18711913297128507,0.1530832595723536
blob_L_row_465.png,0.061019526,0.061228968,0.061506045455493534,0.06027528,0.3630260860951439,0.1011795515913434,0.10737627300897111,0.1185174235088036,0.13349663011225768,0.153457426,0.17943742178190183,0.21280321239594102,0.26401276655617084,0.32381233440272517,0.32530206427590275
blob_L_row_470.png,0.034759801,0.034783475,0.034864764,0.035061265,0.12570639774715975,0.037970511,0.039064,0.040964383,0.043836599513347854,0.04818757,0.054476172,0.062263625279486506,0.069464177,0.070726946,0.048093871
blob_L_row_475.png,0.30435501921580704,0.29703970052503614,0.2763796648191361,0.24577490844233313,0.26565427536565156,0.16880183272108945,0.13373971742384724,0.10475080805374644,0.083369248,0.070419252,0.066050381,0.069518836,0.078153681,0.087573564,0.073932117
blob_L_row_480.png,0.11076306131360306,0.10998850995275845,0.10822636079115952,0.10588939519270406,0.14222866340958532,0.092551951,0.090713004,0.089524567,0.090255886,0.094185837,0.1019479880250301,0.11229892805091718,0.12344809312245247,0.1253277276738225,0.082544107
blob_L_row_485.png,0.2138048247156527,0.21136115884799064,0.20254662057229572,0.17783303523740096,0.6281108588925252,0.2127225912229884,0.20688328377739088,0.20525201799335693,0.2068249137812108,0.2118920319169285,0.2197565727001458,0.2352719553162583,0.290652455,0.34639033790636486,0.2757932167316833
blob_L_row_490.png,0.070770828,0.070156515,0.06825601,0.064962373,0.32383021660177574,0.060590349524697065,0.057512128271634946,0.055453531,0.054679214,0.055793183,0.05926713,0.06517085,0.072835805,0.07457814,0.051989699
blob_L_row_495.png,0.09504521,0.094354106,0.092423167,0.089607165,0.5953171267868753,0.076318942,0.075116276,0.074154915,0.074539172,0.077321401,0.082956104,0.091219014,0.10579937585798405,0.12344518684761357,0.10655381897681065
c_curved_0000.png,0.12758307700688495,0.12601814665571442,0.12149389582943818,0.11487318136799955,0.6380329054830947,0.099179374,0.091959824,0.087215328,0.085061091,0.086250898,0.091519673,0.10184530340706145,0.11942769254624054,0.13556311091418183,0.1191586240416866
c_curved_0005.png,0.023910720095467682,0.024025046786930977,0.024358657647423673,0.024945753357095524,0.052612034,0.028106355215016622,0.029591064920903232,0.031702224,0.034560221,0.038566231763988365,0.044060714,0.050500935,0.055816875858657085,0.054811571,0.03406197
c_curved_0010.png,0.023551028,0.023714275540985034,0.024212031120340448,0.025114490144213745,0.039358036195739035,0.028948197036537275,0.030878838270884293,0.033483956490187775,0.036916512368040805,0.041622132,0.048001047484742786,0.055388988,0.060747166,0.058489293683975624,0.035512408
c_curved_0015.png,0.19511323839026082,0.19887916606634282,0.21947995505682247,0.25335123556158945,0.2265863210016107,0.22748094536730512,0.27339432394973867,0.3173523936193439,0.3658152282318302,0.42181147672330493,0.4799601386530635,0.5251236159713587,0.5937907372351714,0.783951562,0.741525153
c_curved_0020.png,0.026729847173747948,0.026876055942581658,0.02731832,0.028096884049186352,0.048878118,0.033140026,0.035016556,0.037717936,0.04133333,0.046322549,0.053112852594744075,0.060989606,0.066496878,0.063006302,0.037248834
c_curved_0025.png,0.13021570620151235,0.13259521646053485,0.13819072397093887,0.14256735969823098,0.1301772585646699,0.14656267621530197,0.17351356021462128,0.2021853149152788,0.23487486282546444,0.27321927546630076,0.3158956676199224,0.35708961797455735,0.4068830703104618,0.4321384372395844,0.28976566882655036
c_curved_0030.png,0.035130107,0.035917849250799286,0.038219201,0.041748213,0.33007773846736066,0.067794121,0.075545973,0.086246949,0.0996716,0.11706816699636008,0.1399289350455485,0.16747903692019886,0.19267371650516704,0.20311429305001824,0.15264297814962827
c_curved_0035.png,0.8652732188838685,0.8634697776673426,0.8636867742762135,0.8695478771391048,0.88882165,0.8058499873033276,0.7685817341951358,0.7323749166317646,0.7049207576197346,0.6927536757760467,0.6949665794963141,0.7041616309978564,0.7487049106090431,0.8647227999482647,0.807144097
c_curved_0040.png,0.4033223250325887,0.4114805693620759,0.42835021426627834,0.4541721067959792,0.5102767964503522,0.47353253126969197,0.49919440564016604,0.5245733389880347,0.5538955104065949,0.5921034578829942,0.6393859239076553,0.6896382534287491,0.7608214215398087,0.8932375649193756,0.9219109928892212
